transaction_id,user_id,amount,status,failure_reason,refund_time_hrs,hour_of_day,fraud_flag
TXN2462,1720,9997,success,NA,0,8,1
TXN2463,1071,6788,success,NA,0,6,0
TXN2464,1788,1627,success,NA,0,21,0
TXN2465,1273,9538,success,NA,0,0,0
TXN2466,1989,2270,success,NA,0,8,0
TXN2467,1319,9214,pending,user,0,9,0
TXN2468,1337,1080,success,NA,0,15,0
TXN2469,1365,6741,success,NA,0,20,0
TXN2470,1494,4042,success,NA,0,17,0
TXN2471,1606,963,success,NA,0,13,0
TXN2472,1165,6408,success,NA,0,10,0
TXN2473,1543,2231,success,NA,0,23,0
TXN2474,1010,3247,success,NA,0,3,0
TXN2475,1300,6090,success,NA,0,18,0
TXN2476,1728,1512,success,NA,0,12,0
TXN2477,1800,7087,success,NA,0,0,0
TXN2478,1101,9549,success,NA,0,20,0
TXN2479,1424,5044,success,NA,0,18,0
TXN2480,1391,9431,success,NA,0,14,0
TXN2481,1778,5358,failed,NA,0,19,0
TXN2482,1213,6271,success,NA,0,14,0
TXN2483,1690,7140,success,NA,0,10,0
TXN2484,1087,7819,success,NA,0,22,0
TXN2485,1552,737,failed,network,6,4,0
TXN2486,1400,4711,success,NA,0,23,1
TXN2487,1587,9449,success,NA,0,21,0
TXN2488,1888,1944,success,NA,0,9,0
TXN2489,1045,7439,pending,bank,0,17,0
TXN2490,1671,4972,failed,fraud,6,6,0
TXN2491,1462,6372,failed,NA,0,0,0
TXN2492,1591,3233,success,NA,0,2,0
TXN2493,1309,3847,success,NA,0,0,0
TXN2494,1085,5228,success,NA,0,16,0
TXN2495,1091,9886,success,NA,0,14,0
TXN2496,1659,4018,failed,user,0,4,0
TXN2497,1672,2766,success,NA,0,21,0
TXN2498,1713,240,success,NA,0,15,0
TXN2499,1935,1385,success,NA,0,11,0
TXN2500,1927,8231,success,NA,0,18,0
TXN2501,1241,428,success,NA,0,13,0
TXN2502,1864,3879,success,NA,0,2,0
TXN2503,1001,6430,success,NA,0,18,0
TXN2504,1224,665,success,NA,0,0,0
TXN2505,1800,2380,success,NA,0,20,0
TXN2506,1744,1804,success,NA,0,0,1
TXN2507,1972,513,success,NA,0,9,0
TXN2508,1925,9208,success,NA,0,2,0
TXN2509,1928,4317,success,NA,0,12,0
TXN2510,1588,3208,success,NA,0,5,0
TXN2511,1115,3674,success,NA,0,10,0
TXN2512,1665,4988,success,NA,0,5,0
TXN2513,1917,5467,pending,user,0,2,0
TXN2514,1102,6054,failed,network,0,15,0
TXN2515,1193,8931,failed,NA,0,8,0
TXN2516,1165,5653,success,NA,0,7,0
TXN2517,1870,2262,failed,fraud,0,2,0
TXN2518,1089,6170,failed,user,2,4,0
TXN2519,1685,5868,failed,NA,0,20,0
TXN2520,1121,432,success,NA,0,13,0
TXN2521,1142,2306,success,NA,0,4,0
TXN2522,1993,1462,pending,user,0,18,0
TXN2523,1105,9825,success,NA,0,4,0
TXN2524,1886,6196,success,NA,0,20,0
TXN2525,1427,421,failed,network,12,19,0
TXN2526,1304,5856,success,NA,0,19,0
TXN2527,1871,5615,success,NA,0,1,0
TXN2528,1970,8852,success,NA,0,6,0
TXN2529,1316,8357,failed,network,6,0,0
TXN2530,1962,7487,success,NA,0,20,0
TXN2531,1634,496,success,NA,0,17,0
TXN2532,1901,1441,success,NA,0,9,0
TXN2533,1008,1390,success,NA,0,5,0
TXN2534,1773,2989,success,NA,0,6,0
TXN2535,1072,6019,failed,bank,2,11,0
TXN2536,1358,9315,failed,user,6,17,0
TXN2537,1222,4863,success,NA,0,10,0
TXN2538,1415,3619,success,NA,0,21,0
TXN2539,1552,5504,success,NA,0,18,0
TXN2540,1369,3200,success,NA,0,3,0
TXN2541,1715,9847,success,NA,0,18,0
TXN2542,1263,6464,failed,fraud,0,12,0
TXN2543,1839,4707,failed,fraud,2,18,0
TXN2544,1689,6997,success,NA,0,1,0
TXN2545,1859,7993,success,NA,0,8,0
TXN2546,1317,3712,success,NA,0,7,0
TXN2547,1083,4532,success,NA,0,20,0
TXN2548,1317,4847,success,NA,0,13,0
TXN2549,1110,5118,failed,user,0,8,0
TXN2550,1250,5530,failed,user,6,12,0
TXN2551,1382,8083,success,NA,0,17,0
TXN2552,1006,1033,failed,bank,0,5,0
TXN2553,1458,5657,success,NA,0,22,0
TXN2554,1083,8593,success,NA,0,21,0
TXN2555,1207,9966,success,NA,0,2,0
TXN2556,1899,9521,success,NA,0,9,0
TXN2557,1389,1957,failed,user,0,9,0
TXN2558,1313,6974,success,NA,0,9,0
TXN2559,1021,9266,success,NA,0,8,0
TXN2560,1409,8787,success,NA,0,11,0
TXN2561,1894,4224,success,NA,0,23,0
TXN2562,1514,9130,success,NA,0,7,0
TXN2563,1126,7315,success,NA,0,23,0
TXN2564,1808,9347,success,NA,0,8,0
TXN2565,1699,2040,success,NA,0,16,0
TXN2566,1873,5646,success,NA,0,7,0
TXN2567,1013,4048,success,NA,0,17,0
TXN2568,1970,3825,success,NA,0,19,0
TXN2569,1977,9162,success,NA,0,16,0
TXN2570,1011,4695,failed,bank,6,5,1
TXN2571,1086,2111,success,NA,0,9,0
TXN2572,1523,4537,success,NA,0,0,0
TXN2573,1908,4485,success,NA,0,20,0
TXN2574,1536,2694,success,NA,0,0,0
TXN2575,1300,1095,success,NA,0,8,0
TXN2576,1242,8001,success,NA,0,19,0
TXN2577,1121,6499,success,NA,0,2,0
TXN2578,1146,2731,success,NA,0,23,0
TXN2579,1566,3249,success,NA,0,5,0
TXN2580,1749,6818,success,NA,0,6,0
TXN2581,1355,9180,success,NA,0,8,0
TXN2582,1684,7490,success,NA,0,4,0
TXN2583,1903,8683,success,NA,0,15,0
TXN2584,1732,2600,success,NA,0,1,0
TXN2585,1630,4275,success,NA,0,2,0
TXN2586,1308,646,success,NA,0,2,0
TXN2587,1694,6104,success,NA,0,19,0
TXN2588,1287,1555,success,NA,0,22,0
TXN2589,1306,9103,failed,bank,6,9,0
TXN2590,1811,6518,success,NA,0,21,0
TXN2591,1593,7286,success,NA,0,2,0
TXN2592,1965,1601,success,NA,0,14,0
TXN2593,1913,9978,success,NA,0,13,0
TXN2594,1722,6902,success,NA,0,22,0
TXN2595,1661,1499,success,NA,0,3,0
TXN2596,1548,6003,success,NA,0,9,0
TXN2597,1351,8506,success,NA,0,10,1
TXN2598,1311,8092,success,NA,0,10,0
TXN2599,1872,2709,success,NA,0,7,0
TXN2600,1058,7559,success,NA,0,22,0
TXN2601,1642,7943,success,NA,0,22,0
TXN2602,1923,7495,success,NA,0,8,0
TXN2603,1713,2771,success,NA,0,7,0
TXN2604,1754,9704,success,NA,0,11,0
TXN2605,1034,9687,success,NA,0,16,0
TXN2606,1444,2975,failed,network,24,22,0
TXN2607,1092,9874,success,NA,0,14,0
TXN2608,1949,7154,success,NA,0,18,0
TXN2609,1958,6290,failed,network,0,19,0
TXN2610,1206,562,success,NA,0,5,0
TXN2611,1352,265,success,NA,0,4,0
TXN2612,1902,7349,failed,user,0,7,0
TXN2613,1331,3203,success,NA,0,17,0
TXN2614,1816,7500,success,NA,0,20,0
TXN2615,1861,1756,success,NA,0,20,0
TXN2616,1724,1617,success,NA,0,14,0
TXN2617,1158,1178,success,NA,0,2,0
TXN2618,1953,3560,success,NA,0,13,0
TXN2619,1956,7917,failed,NA,24,14,1
TXN2620,1023,2415,failed,user,0,12,0
TXN2621,1403,5633,failed,network,0,20,0
TXN2622,1804,4947,failed,NA,12,19,0
TXN2623,1515,5768,failed,user,6,20,0
TXN2624,1731,6051,success,NA,0,8,0
TXN2625,1363,4617,success,NA,0,22,1
TXN2626,1381,9321,success,NA,0,16,0
TXN2627,1531,2791,failed,network,0,18,0
TXN2628,1955,3070,success,NA,0,3,0
TXN2629,1151,6306,success,NA,0,19,0
TXN2630,1561,278,success,NA,0,9,0
TXN2631,1688,8412,success,NA,0,21,0
TXN2632,1946,344,success,NA,0,2,0
TXN2633,1607,4334,success,NA,0,18,0
TXN2634,1616,8667,success,NA,0,8,0
TXN2635,1419,6851,success,NA,0,4,0
TXN2636,1249,968,success,NA,0,13,0
TXN2637,1116,548,success,NA,0,6,0
TXN2638,1865,2859,success,NA,0,20,0
TXN2639,1511,5011,success,NA,0,5,0
TXN2640,1739,9067,success,NA,0,23,1
TXN2641,1577,3829,failed,network,2,7,0
TXN2642,1334,2168,success,NA,0,1,0
TXN2643,1417,6441,success,NA,0,13,0
TXN2644,1931,195,success,NA,0,21,0
TXN2645,1773,7992,success,NA,0,6,0
TXN2646,1294,4615,failed,NA,48,2,0
TXN2647,1937,242,success,NA,0,19,0
TXN2648,1754,5237,success,NA,0,21,0
TXN2649,1370,6687,success,NA,0,22,0
TXN2650,1185,8293,failed,user,2,5,0
TXN2651,1245,2460,success,NA,0,20,0
TXN2652,1636,1870,success,NA,0,13,0
TXN2653,1267,3014,success,NA,0,11,0
TXN2654,1642,2571,failed,bank,2,17,0
TXN2655,1236,2618,success,NA,0,11,0
TXN2656,1529,5932,success,NA,0,6,0
TXN2657,1551,1917,success,NA,0,4,0
TXN2658,1020,7515,success,NA,0,11,0
TXN2659,1910,7652,success,NA,0,8,0
TXN2660,1736,3249,success,NA,0,10,0
TXN2661,1866,6153,success,NA,0,3,0
TXN2662,1793,290,pending,network,0,13,0
TXN2663,1519,3490,success,NA,0,11,0
TXN2664,1099,4681,success,NA,0,17,0
TXN2665,1751,9649,success,NA,0,6,0
TXN2666,1477,8324,success,NA,0,22,0
TXN2667,1598,5127,failed,bank,0,0,0
TXN2668,1297,3818,success,NA,0,12,0
TXN2669,1939,9192,success,NA,0,15,0
TXN2670,1525,8045,pending,user,0,4,0
TXN2671,1333,8852,success,NA,0,18,0
TXN2672,1001,6479,failed,fraud,2,8,0
TXN2673,1374,3655,success,NA,0,22,0
TXN2674,1292,2223,failed,fraud,2,8,0
TXN2675,1836,9764,success,NA,0,11,0
TXN2676,1933,6618,success,NA,0,17,0
TXN2677,1552,2651,failed,network,12,23,0
TXN2678,1317,2707,success,NA,0,9,0
TXN2679,1501,6130,success,NA,0,16,0
TXN2680,1827,7375,success,NA,0,18,0
TXN2681,1380,2209,failed,network,0,23,0
TXN2682,1622,3880,success,NA,0,10,0
TXN2683,1013,8363,failed,network,24,15,0
TXN2684,1503,4418,success,NA,0,7,0
TXN2685,1230,1367,success,NA,0,23,0
TXN2686,1984,4543,failed,fraud,24,14,0
TXN2687,1083,1280,success,NA,0,10,0
TXN2688,1129,1183,success,NA,0,6,0
TXN2689,1742,7657,success,NA,0,1,0
TXN2690,1837,1351,success,NA,0,18,0
TXN2691,1144,1960,success,NA,0,8,0
TXN2692,1890,8132,failed,bank,0,17,0
TXN2693,1856,8157,success,NA,0,12,0
TXN2694,1027,9747,success,NA,0,22,1
TXN2695,1065,8020,success,NA,0,0,0
TXN2696,1162,1966,success,NA,0,18,0
TXN2697,1228,7046,success,NA,0,12,0
TXN2698,1260,2807,failed,bank,0,13,0
TXN2699,1448,6514,success,NA,0,16,0
TXN2700,1423,228,success,NA,0,21,0
TXN2701,1459,9138,success,NA,0,19,0
TXN2702,1951,6412,success,NA,0,0,0
TXN2703,1675,9793,failed,network,0,4,0
TXN2704,1300,8733,success,NA,0,19,1
TXN2705,1918,110,success,NA,0,13,0
TXN2706,1302,9319,success,NA,0,17,0
TXN2707,1286,6731,success,NA,0,12,0
TXN2708,1394,2945,success,NA,0,22,0
TXN2709,1009,635,success,NA,0,11,0
TXN2710,1706,5873,failed,user,6,14,0
TXN2711,1629,584,failed,user,0,23,0
TXN2712,1269,3512,success,NA,0,3,0
TXN2713,1591,4061,success,NA,0,8,1
TXN2714,1969,3448,success,NA,0,2,0
TXN2715,1604,2205,failed,user,6,21,0
TXN2716,1777,6016,pending,NA,0,10,0
TXN2717,1843,7379,success,NA,0,14,0
TXN2718,1861,7007,success,NA,0,15,0
TXN2719,1360,9246,success,NA,0,6,0
TXN2720,1256,5375,success,NA,0,6,0
TXN2721,1132,8568,success,NA,0,21,0
TXN2722,1275,4753,success,NA,0,8,1
TXN2723,1775,2756,success,NA,0,16,0
TXN2724,1682,51,success,NA,0,12,1
TXN2725,1971,9275,success,NA,0,8,0
TXN2726,1512,8366,success,NA,0,8,0
TXN2727,1312,1154,success,NA,0,19,0
TXN2728,1575,1911,success,NA,0,11,0
TXN2729,1885,5319,success,NA,0,20,0
TXN2730,1979,6993,success,NA,0,18,0
TXN2731,1283,8370,success,NA,0,22,0
TXN2732,1120,487,success,NA,0,14,0
TXN2733,1106,4896,success,NA,0,17,0
TXN2734,1932,3179,success,NA,0,7,0
TXN2735,1686,9463,success,NA,0,5,0
TXN2736,1996,8131,success,NA,0,5,0
TXN2737,1203,951,success,NA,0,2,0
TXN2738,1164,5448,success,NA,0,2,0
TXN2739,1304,6728,success,NA,0,1,0
TXN2740,1496,5579,success,NA,0,4,0
TXN2741,1631,6654,success,NA,0,19,0
TXN2742,1555,3968,success,NA,0,11,0
TXN2743,1823,1117,success,NA,0,5,0
TXN2744,1155,76,success,NA,0,15,0
TXN2745,1366,6987,failed,bank,24,4,0
TXN2746,1718,7314,success,NA,0,5,0
TXN2747,1901,7168,success,NA,0,3,0
TXN2748,1619,597,success,NA,0,13,0
TXN2749,1250,8808,failed,network,2,2,0
TXN2750,1956,8945,success,NA,0,16,0
TXN2751,1915,5388,success,NA,0,4,0
TXN2752,1881,3190,failed,fraud,48,21,0
TXN2753,1333,8046,success,NA,0,20,0
TXN2754,1641,1640,failed,network,6,20,0
TXN2755,1968,7826,failed,user,2,5,0
TXN2756,1510,4993,success,NA,0,19,0
TXN2757,1292,9047,success,NA,0,3,0
TXN2758,1019,7848,success,NA,0,12,0
TXN2759,1281,3841,success,NA,0,7,1
TXN2760,1796,1407,success,NA,0,10,0
TXN2761,1000,8142,success,NA,0,23,0
TXN2762,1118,3275,success,NA,0,18,0
TXN2763,1034,2510,success,NA,0,22,0
TXN2764,1197,8787,success,NA,0,4,0
TXN2765,1484,2778,success,NA,0,4,0
TXN2766,1756,6776,success,NA,0,2,0
TXN2767,1058,7531,success,NA,0,1,0
TXN2768,1836,6480,success,NA,0,2,0
TXN2769,1160,3164,success,NA,0,14,0
TXN2770,1690,666,success,NA,0,6,0
TXN2771,1205,3694,pending,network,0,2,0
TXN2772,1011,6463,success,NA,0,14,0
TXN2773,1489,1253,success,NA,0,10,0
TXN2774,1275,2615,success,NA,0,15,0
TXN2775,1692,3224,success,NA,0,12,0
TXN2776,1241,3131,success,NA,0,1,0
TXN2777,1215,2680,success,NA,0,19,0
TXN2778,1250,3211,success,NA,0,11,0
TXN2779,1810,4371,failed,network,0,20,0
TXN2780,1125,8911,success,NA,0,6,0
TXN2781,1993,6319,success,NA,0,0,0
TXN2782,1216,7149,failed,NA,0,13,0
TXN2783,1305,7426,success,NA,0,23,0
TXN2784,1796,4128,success,NA,0,9,0
TXN2785,1184,5851,success,NA,0,2,0
TXN2786,1038,4201,success,NA,0,10,0
TXN2787,1222,8961,success,NA,0,21,0
TXN2788,1183,2650,success,NA,0,19,1
TXN2789,1494,6225,failed,bank,0,20,0
TXN2790,1426,716,pending,network,0,14,0
TXN2791,1177,333,failed,bank,0,5,1
TXN2792,1918,5890,failed,NA,0,17,1
TXN2793,1427,3615,success,NA,0,12,0
TXN2794,1293,4643,success,NA,0,14,0
TXN2795,1851,1515,success,NA,0,2,0
TXN2796,1150,8371,success,NA,0,14,0
TXN2797,1383,4784,failed,fraud,0,23,0
TXN2798,1637,6307,success,NA,0,23,0
TXN2799,1812,7416,failed,network,2,0,0
TXN2800,1307,3722,failed,bank,6,9,0
TXN2801,1335,7432,pending,network,0,23,0
TXN2802,1945,6637,failed,bank,0,17,0
TXN2803,1745,1042,success,NA,0,7,0
TXN2804,1891,6908,success,NA,0,11,0
TXN2805,1374,2171,success,NA,0,4,0
TXN2806,1007,2273,success,NA,0,0,0
TXN2807,1340,4572,success,NA,0,7,0
TXN2808,1128,3238,failed,bank,12,4,0
TXN2809,1775,3287,failed,NA,0,16,0
TXN2810,1668,4186,success,NA,0,14,0
TXN2811,1351,393,success,NA,0,3,0
TXN2812,1357,4754,success,NA,0,12,0
TXN2813,1516,4873,success,NA,0,16,0
TXN2814,1494,4970,success,NA,0,12,0
TXN2815,1085,3251,success,NA,0,1,0
TXN2816,1174,5521,success,NA,0,23,0
TXN2817,1801,938,success,NA,0,3,0
TXN2818,1192,9583,success,NA,0,1,0
TXN2819,1310,7177,success,NA,0,11,0
TXN2820,1118,3770,success,NA,0,18,0
TXN2821,1217,2933,success,NA,0,17,0
TXN2822,1426,4262,success,NA,0,9,0
TXN2823,1969,7011,pending,user,0,4,0
TXN2824,1413,2465,success,NA,0,10,0
TXN2825,1113,9359,success,NA,0,0,0
TXN2826,1977,3051,success,NA,0,2,0
TXN2827,1144,1788,success,NA,0,16,0
TXN2828,1537,1414,failed,NA,2,14,0
TXN2829,1647,2758,success,NA,0,13,0
TXN2830,1302,974,success,NA,0,23,0
TXN2831,1743,201,success,NA,0,14,0
TXN2832,1880,8827,success,NA,0,15,0
TXN2833,1587,8094,success,NA,0,3,0
TXN2834,1986,962,success,NA,0,18,0
TXN2835,1839,2371,success,NA,0,23,0
TXN2836,1344,545,success,NA,0,7,0
TXN2837,1813,2198,success,NA,0,5,0
TXN2838,1963,606,success,NA,0,15,0
TXN2839,1800,1602,success,NA,0,2,0
TXN2840,1000,2170,success,NA,0,7,0
TXN2841,1146,3135,success,NA,0,4,0
TXN2842,1286,3554,success,NA,0,4,0
TXN2843,1975,206,success,NA,0,11,0
TXN2844,1653,8976,success,NA,0,0,1
TXN2845,1052,7555,success,NA,0,6,0
TXN2846,1303,7212,success,NA,0,23,1
TXN2847,1068,5573,failed,fraud,6,10,0
TXN2848,1360,7593,success,NA,0,9,0
TXN2849,1601,8105,success,NA,0,2,0
TXN2850,1957,4704,success,NA,0,7,0
TXN2851,1219,6300,failed,NA,0,0,0
TXN2852,1961,7296,success,NA,0,7,0
TXN2853,1703,204,pending,fraud,0,22,0
TXN2854,1965,8000,failed,user,12,19,0
TXN2855,1574,1046,success,NA,0,10,0
TXN2856,1584,4676,failed,bank,0,6,0
TXN2857,1160,2955,success,NA,0,15,0
TXN2858,1680,9419,failed,bank,6,6,0
TXN2859,1088,203,success,NA,0,12,0
TXN2860,1687,7903,success,NA,0,9,0
TXN2861,1780,6531,success,NA,0,16,0
TXN2862,1584,5649,success,NA,0,2,0
TXN2863,1756,1766,success,NA,0,6,0
TXN2864,1588,836,success,NA,0,10,0
TXN2865,1158,4418,success,NA,0,12,0
TXN2866,1488,8146,success,NA,0,4,0
TXN2867,1970,4322,success,NA,0,22,0
TXN2868,1323,3817,success,NA,0,18,0
TXN2869,1609,8884,success,NA,0,14,0
TXN2870,1380,6044,success,NA,0,0,0
TXN2871,1101,7266,success,NA,0,4,0
TXN2872,1493,8907,success,NA,0,12,0
TXN2873,1643,3476,success,NA,0,9,0
TXN2874,1613,3833,pending,NA,0,4,0
TXN2875,1018,5477,success,NA,0,22,0
TXN2876,1453,7061,failed,NA,2,0,0
TXN2877,1481,8102,success,NA,0,9,0
TXN2878,1593,3751,success,NA,0,17,0
TXN2879,1396,9311,success,NA,0,21,0
TXN2880,1278,2399,failed,NA,2,7,0
TXN2881,1850,7061,success,NA,0,19,0
TXN2882,1364,7105,success,NA,0,2,0
TXN2883,1330,1262,success,NA,0,18,0
TXN2884,1640,7015,success,NA,0,18,0
TXN2885,1343,9394,failed,bank,6,1,0
TXN2886,1821,6754,success,NA,0,16,0
TXN2887,1454,7483,success,NA,0,15,0
TXN2888,1600,2561,success,NA,0,20,1
TXN2889,1724,193,success,NA,0,9,0
TXN2890,1654,7417,success,NA,0,20,0
TXN2891,1064,3278,success,NA,0,15,0
TXN2892,1075,4632,failed,user,2,4,0
TXN2893,1710,6081,success,NA,0,19,0
TXN2894,1142,4293,failed,bank,0,2,0
TXN2895,1916,9599,success,NA,0,2,0
TXN2896,1914,2763,success,NA,0,1,0
TXN2897,1827,4235,success,NA,0,20,0
TXN2898,1604,9599,success,NA,0,3,0
TXN2899,1472,7378,success,NA,0,21,0
TXN2900,1416,4683,success,NA,0,17,0
TXN2901,1304,3242,success,NA,0,1,0
TXN2902,1735,350,success,NA,0,23,0
TXN2903,1496,773,success,NA,0,5,0
TXN2904,1290,5744,success,NA,0,2,0
TXN2905,1939,3060,success,NA,0,20,0
TXN2906,1101,5605,success,NA,0,2,0
TXN2907,1985,117,success,NA,0,1,0
TXN2908,1266,2556,success,NA,0,2,0
TXN2909,1866,1587,failed,user,12,16,0
TXN2910,1967,447,failed,bank,12,13,0
TXN2911,1621,5730,success,NA,0,6,0
TXN2912,1973,9405,success,NA,0,21,0
TXN2913,1841,4875,success,NA,0,20,0
TXN2914,1961,8797,success,NA,0,5,0
TXN2915,1941,6098,success,NA,0,7,0
TXN2916,1776,3711,success,NA,0,18,0
TXN2917,1002,9993,success,NA,0,18,0
TXN2918,1084,2991,success,NA,0,11,0
TXN2919,1793,7117,success,NA,0,4,0
TXN2920,1327,5141,success,NA,0,4,0
TXN2921,1815,1651,success,NA,0,13,0
TXN2922,1449,1530,success,NA,0,16,0
TXN2923,1453,6280,success,NA,0,15,0
TXN2924,1923,9344,success,NA,0,3,0
TXN2925,1628,3326,success,NA,0,7,0
TXN2926,1220,6497,success,NA,0,2,0
TXN2927,1153,5549,success,NA,0,20,1
TXN2928,1664,6323,success,NA,0,4,0
TXN2929,1011,1349,success,NA,0,22,0
TXN2930,1132,5868,success,NA,0,23,0
TXN2931,1993,6751,failed,bank,0,6,0
TXN2932,1303,5044,success,NA,0,17,0
TXN2933,1292,7539,success,NA,0,23,0
TXN2934,1974,9777,success,NA,0,7,0
TXN2935,1299,8319,success,NA,0,10,0
TXN2936,1739,2881,success,NA,0,13,0
TXN2937,1782,2771,failed,user,2,17,1
TXN2938,1042,1582,success,NA,0,12,0
TXN2939,1943,8479,pending,bank,0,5,0
TXN2940,1342,5303,failed,NA,24,12,0
TXN2941,1325,2046,success,NA,0,0,0
TXN2942,1813,5361,failed,network,48,10,0
TXN2943,1497,327,success,NA,0,6,0
TXN2944,1363,3139,success,NA,0,9,0
TXN2945,1890,573,success,NA,0,1,0
TXN2946,1426,4325,success,NA,0,15,0
TXN2947,1020,5415,success,NA,0,4,0
TXN2948,1406,3172,success,NA,0,15,0
TXN2949,1618,8217,success,NA,0,22,0
TXN2950,1335,5240,success,NA,0,15,0
TXN2951,1814,4625,success,NA,0,14,1
TXN2952,1116,7777,failed,fraud,6,8,0
TXN2953,1123,1847,success,NA,0,0,0
TXN2954,1398,2181,success,NA,0,8,0
TXN2955,1792,7372,success,NA,0,10,0
TXN2956,1803,6550,success,NA,0,4,0
TXN2957,1714,865,success,NA,0,5,0
TXN2958,1050,8684,success,NA,0,7,0
TXN2959,1782,6716,success,NA,0,14,0
TXN2960,1323,192,success,NA,0,15,0
TXN2961,1788,1460,failed,NA,2,17,0
TXN2962,1140,584,success,NA,0,11,0
TXN2963,1469,9958,success,NA,0,22,0
TXN2964,1786,3414,success,NA,0,3,0
TXN2965,1801,1082,success,NA,0,21,0
TXN2966,1333,3392,success,NA,0,15,0
TXN2967,1892,9652,success,NA,0,22,0
TXN2968,1963,6135,success,NA,0,10,0
TXN2969,1372,4550,success,NA,0,21,0
TXN2970,1563,1222,success,NA,0,23,0
TXN2971,1493,9130,success,NA,0,21,0
TXN2972,1538,4567,success,NA,0,6,0
TXN2973,1668,8057,success,NA,0,23,0
TXN2974,1750,1691,success,NA,0,14,0
TXN2975,1155,521,success,NA,0,16,0
TXN2976,1290,2990,success,NA,0,14,0
TXN2977,1647,8788,success,NA,0,9,1
TXN2978,1143,4776,success,NA,0,3,0
TXN2979,1105,7720,success,NA,0,21,0
TXN2980,1419,3773,success,NA,0,16,0
TXN2981,1669,413,failed,bank,12,3,0
TXN2982,1657,3359,success,NA,0,21,0
TXN2983,1001,595,success,NA,0,22,0
TXN2984,1944,3290,failed,fraud,12,21,0
TXN2985,1588,6715,success,NA,0,10,0
TXN2986,1643,1986,success,NA,0,3,0
TXN2987,1089,9204,success,NA,0,11,0
TXN2988,1344,932,success,NA,0,22,0
TXN2989,1349,3890,success,NA,0,9,0
TXN2990,1458,6973,success,NA,0,13,0
TXN2991,1262,9112,success,NA,0,17,0
TXN2992,1350,4661,success,NA,0,5,0
TXN2993,1107,9107,success,NA,0,4,0
TXN2994,1585,5254,success,NA,0,1,1
TXN2995,1038,7338,success,NA,0,12,0
TXN2996,1908,3253,success,NA,0,22,0
TXN2997,1158,2294,success,NA,0,13,0
TXN2998,1582,68,success,NA,0,2,1
TXN2999,1958,691,success,NA,0,22,0
TXN3000,1311,3133,success,NA,0,10,0
TXN3001,1240,5250,failed,network,12,21,0
TXN3002,1937,8571,success,NA,0,22,0
TXN3003,1444,915,success,NA,0,3,0
TXN3004,1297,823,success,NA,0,12,0
TXN3005,1951,4782,success,NA,0,7,0
TXN3006,1035,3568,success,NA,0,7,0
TXN3007,1083,6845,success,NA,0,22,0
TXN3008,1451,7034,failed,user,0,12,0
TXN3009,1885,2617,success,NA,0,22,0
TXN3010,1774,1724,success,NA,0,9,0
TXN3011,1821,789,success,NA,0,12,0
TXN3012,1384,1595,success,NA,0,12,0
TXN3013,1171,9377,success,NA,0,23,0
TXN3014,1375,5177,failed,fraud,48,16,0
TXN3015,1684,6997,pending,bank,0,5,0
TXN3016,1361,6670,success,NA,0,1,0
TXN3017,1558,9115,success,NA,0,16,0
TXN3018,1890,4605,failed,fraud,0,11,0
TXN3019,1140,5695,success,NA,0,22,0
TXN3020,1886,8993,success,NA,0,5,0
TXN3021,1917,7174,success,NA,0,4,0
TXN3022,1117,9095,success,NA,0,4,0
TXN3023,1276,3782,success,NA,0,8,0
TXN3024,1725,2333,failed,bank,0,21,0
TXN3025,1219,9571,success,NA,0,2,0
TXN3026,1904,8719,success,NA,0,22,0
TXN3027,1025,7048,success,NA,0,19,0
TXN3028,1520,5463,failed,user,0,4,0
TXN3029,1782,1319,success,NA,0,6,0
TXN3030,1009,7918,success,NA,0,11,0
TXN3031,1983,2653,success,NA,0,6,0
TXN3032,1377,6011,success,NA,0,9,0
TXN3033,1632,9711,success,NA,0,7,0
TXN3034,1636,8619,success,NA,0,16,0
TXN3035,1681,7607,success,NA,0,4,0
TXN3036,1583,1730,failed,user,6,14,0
TXN3037,1151,8483,success,NA,0,8,0
TXN3038,1719,9161,success,NA,0,22,0
TXN3039,1048,5732,success,NA,0,10,0
TXN3040,1153,8134,success,NA,0,12,0
TXN3041,1858,5417,success,NA,0,17,0
TXN3042,1292,119,success,NA,0,16,0
TXN3043,1579,3974,success,NA,0,23,0
TXN3044,1049,6250,success,NA,0,8,0
TXN3045,1663,2057,success,NA,0,9,0
TXN3046,1530,9042,success,NA,0,4,0
TXN3047,1611,8169,success,NA,0,10,0
TXN3048,1059,2829,success,NA,0,21,1
TXN3049,1166,4970,success,NA,0,14,0
TXN3050,1201,805,pending,network,0,1,0
TXN3051,1856,6545,failed,network,0,20,0
TXN3052,1145,5985,success,NA,0,19,0
TXN3053,1914,9563,success,NA,0,23,0
TXN3054,1675,2380,success,NA,0,23,0
TXN3055,1969,5755,success,NA,0,13,0
TXN3056,1992,8351,success,NA,0,4,1
TXN3057,1438,1066,success,NA,0,23,0
TXN3058,1241,7397,success,NA,0,5,0
TXN3059,1580,8266,success,NA,0,21,0
TXN3060,1686,4988,success,NA,0,14,0
TXN3061,1560,2888,success,NA,0,3,0
TXN3062,1482,787,success,NA,0,9,0
TXN3063,1107,6250,success,NA,0,18,0
TXN3064,1225,8421,success,NA,0,8,0
TXN3065,1672,281,success,NA,0,20,0
TXN3066,1630,1967,success,NA,0,9,0
TXN3067,1660,8584,failed,user,6,3,0
